0	0.19588340818881989
0	0.22470147907733917
0	0.05354383960366249
0	0.3051998019218445
0	0.524173378944397
0	0.5772436261177063
1	0.5364206433296204
0	0.1418396234512329
1	0.7290320992469788
0	0.3082181513309479
1	0.7206414341926575
1	0.8381942510604858
0	0.3003605902194977
0	0.18150587379932404
0	0.15966136753559113
0	0.301252543926239
0	0.33950549364089966
0	0.3005219101905823
0	0.16716159880161285
0	0.1623803973197937
0	0.26115357875823975
0	0.1923718899488449
0	0.07987063378095627
0	0.2938624918460846
0	0.17523303627967834
0	0.05593389272689819
0	0.08250478655099869
0	0.12408788502216339
0	0.1924324929714203
0	0.2798573970794678
0	0.05902766063809395
0	0.4128478169441223
0	0.09594228118658066
0	0.15372875332832336
0	0.10391554236412048
0	0.16729207336902618
0	0.08347217738628387
0	0.08450432121753693
0	0.3319950997829437
0	0.11777698248624802
0	0.06761204451322556
0	0.2056857794523239
0	0.4448983371257782
0	0.06726517528295517
0	0.07267501950263977
0	0.3633177876472473
0	0.15373700857162476
0	0.403481125831604
0	0.1440352499485016
0	0.2443651556968689
0	0.1883583962917328
